id,focus,signal,slack,drag,confidence,score,lane
l001,grammar width,35,33,6,25,166,ship
l002,label quality,35,34,6,55,198,ship
l003,error locality,35,35,6,85,230,ship
l004,token drift,35,36,18,25,112,hold
l005,grammar width,35,37,18,55,144,watch
l006,label quality,35,38,18,85,176,ship
l007,error locality,35,39,34,25,38,hold
l008,token drift,35,40,34,55,70,hold
l009,grammar width,35,41,34,85,102,hold
l010,label quality,60,42,6,25,259,ship
l011,error locality,60,43,6,55,291,ship
l012,token drift,60,44,6,85,323,ship
l013,grammar width,60,45,18,25,205,ship
l014,label quality,60,46,18,55,237,ship
l015,error locality,60,47,18,85,269,ship
l016,token drift,60,48,34,25,131,watch
l017,grammar width,60,32,34,55,129,watch
l018,label quality,60,33,34,85,161,ship
l019,error locality,85,34,6,25,318,ship
l020,token drift,85,35,6,55,350,ship
l021,grammar width,85,36,6,85,382,ship
l022,label quality,85,37,18,25,264,ship
l023,error locality,85,38,18,55,296,ship
l024,token drift,85,39,18,85,328,ship
l025,grammar width,85,40,34,25,190,ship
l026,label quality,85,41,34,55,222,ship
l027,error locality,85,42,34,85,254,ship
